year,ein,object_id,taxpayer_name,compensation
2018,930415213,201833179349305003,,12021251
2018,931014288,201901349349306365,ALTERNATIVE SERVICES - OR INC,16441884
2018,931014288,201901349349306365,,16441884
2018,931229227,201811319349304716,LARRY AND JEANETTE EPPING FAMILY FOUNDATION CO PIONEER TRUST BANK,0
2018,931229227,201811319349304716,,0
2018,930461940,201901339349301125,NATIONAL UNIVERSITY OF NATURAL MEDICINE,14689687
2018,930461940,201901339349301125,,14689687
2018,930910794,201803139349301480,ONE COMMUNITY HEALTH,10889412
2018,930910794,201803139349301480,,10889412
2018,930498054,201821309349304142,CAPITAL MANOR INC,7114736
2018,930498054,201821309349304142,,7114736
2018,930628804,201930299349301268,SISKIYOU COMMUNITY HEALTH CENTER INC,15126890
2018,930628804,201930299349301268,,15126890
2018,930386792,201823179349307412,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,4286604
2018,930386792,201823179349307412,,4286604
2018,930977166,201941309349305149,HUMAN SOLUTIONS INC,5007833
2018,930977166,201941309349305149,,5007833
2018,911943624,201841279349302209,NEIGHBORHOOD PARTNERSHIPS INC,933535
2018,911943624,201841279349302209,,933535
2018,930716860,201901229349301095,CODA INC COMPREHENSIVE OPTIONS FOR DRUG ABUSERS,12546207
2018,930716860,201901229349301095,,12546207
2018,930464898,201921929349301212,OREGON BAKERS UNION TRUST FUND,0
2018,930464898,201921929349301212,,0
2018,930398802,201921339349304172,MULTNOMAH UNIVERSITY,8190102
2018,930398802,201921339349304172,,8190102
2018,930801200,201901359349304485,HABITAT FOR HUMANITY PORTLAND METRO EAST,4282255
2018,930801200,201901359349304485,,4282255
2018,930395591,201931339349307503,VOLUNTEERS OF AMERICA OF OREGON INC,12868363
2018,930395591,201931339349307503,,12868363
2018,930591582,201921349349308827,TRANSITION PROJECTS INC,10215367
2018,930591582,201921349349308827,,10215367
2018,930558819,201813109349301501,ELKS YOUTH EYE SERVICE 97303290,0
2018,930558819,201813109349301501,,0
2018,237366812,201831359349308013,ROGUE COMMUNITY HEALTH,12967146
2018,237366812,201831359349308013,,12967146
2018,731668317,201843199349318509,PARADIGM INDEMNITY CORPORATION,0
2018,731668317,201843199349318509,,0
2018,261168995,201941359349311084,OREGON VIRTUAL ACADEMY,7217640
2018,261168995,201941359349311084,,7217640
2018,930386890,201930609349301043,WARNER PACIFIC UNIVERSITY,9554150
2018,930386890,201930609349301043,,9554150
2018,930848530,201920469349302267,LEGACY VISITING NURSE ASSOCIATION,12347869
2018,930848530,201920469349302267,,12347869
2018,930630376,201921289349301797,DELPHI SCHOOLS INC,6506805
2018,930630376,201921289349301797,,6506805
2018,930553346,201802999349301655,EDUCATION NORTHWEST,11818321
2018,930553346,201802999349301655,,11818321
2018,930813981,201842839349301364,REACH COMMUNITY DEVELOPMENT INC,7321275
2018,930813981,201842839349301364,,7321275
2018,930746782,201832719349300238,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,5255834
2018,930746782,201832719349300238,,5255834
2018,930587136,201901359349313100,UNITED COMMUNITY ACTION NETWORK,8546186
2018,930587136,201901359349313100,,8546186
2018,930608012,201901299349302805,UNIVERSITY MEDICAL GROUP,12055616
2018,930608012,201901299349302805,,12055616
2018,930196209,201901349349307925,IBEW LOCAL NO 48,4059739
2018,930196209,201901349349307925,,4059739
2018,237017276,201910469349302261,GOOD SAMARITAN FOUNDATION,0
2018,237017276,201910469349302261,,0
2018,930564896,201812549349300971,SOUTHERN OREGON CHILD AND FAMILY COUNCIL INC,12921413
2018,930564896,201812549349300971,,12921413
2018,930685734,201940329349301229,LUKE-DORF INC,9225316
2018,930685734,201940329349301229,,9225316
2018,921069936,201841359349307719,ALBINA HEAD START INC,12601727
2018,921069936,201841359349307719,,12601727
2018,931086629,201823179349303827,SELF ENHANCEMENT INC,10350266
2018,931086629,201823179349303827,,10350266
2018,930512235,201801649349300100,MERCY FLIGHTS INC,9069404
2018,930512235,201801649349300100,,9069404
2018,930564141,201802359349301045,SOUTHERN OREGON GOODWILL INDUSTRIES INC,11717554
2018,930564141,201802359349301045,,11717554
2018,930644303,201940889349300514,COLUMBIA COMMUNITY MENTAL HEALTH INC,12576704
2018,930644303,201940889349300514,,12576704
2018,521957214,201910309349300346,STAND FOR CHILDREN LEADERSHIP CENTER INC,12246190
2018,521957214,201910309349300346,,12246190
2018,936028906,201930089349301238,WESTERN STATES HEALTH AND WELFARE TRUST FUND OF THE OPEIU TRUSTEES,0
2018,936028906,201930089349301238,,0
2018,930888347,201910239349301101,FOOD FOR LANE COUNTY,3140582
2018,930888347,201910239349301101,,3140582
2018,930571472,201823519349300332,NATIONAL PSORIASIS FOUNDATION,6072178
2018,930571472,201823519349300332,,6072178
2018,930575982,201833099349300928,PROVIDENCE ST VINCENT MEDICAL FOUNDATION,220440
2018,930575982,201833099349300928,,220440
2018,930557803,201912119349301366,CASCADE MANOR INC,4907080
2018,930557803,201912119349301366,,4907080
2018,930386852,201910859349301211,ROBISON JEWISH HOME,12786105
2018,930386852,201910859349301211,,12786105
2018,352198318,201822909349301097,PIONEER EDUCATORS HEALTH TRUST,0
2018,352198318,201822909349301097,,0
2018,930884929,201910329349301316,NEIGHBORIMPACT,6877302
2018,930884929,201910329349301316,,6877302
2018,930800140,201843199349308439,PROVIDENCE CHILD CENTER FOUNDATION,188262
2018,930800140,201843199349308439,,188262
2018,911662698,201822369349300842,CRAFT3,6390672
2018,911662698,201822369349300842,,6390672
2018,931009305,201803099349301665,OREGON BALLET THEATRE,3576005
2018,931009305,201803099349301665,,3576005
2018,930665396,201811359349306506,ACCESS,2971476
2018,930665396,201811359349306506,,2971476
2018,273524752,201843199349317399,NEIGHBORHOOD HEALTH CENTER,9997315
2018,273524752,201843199349317399,,9997315
2018,930712867,201831219349301873,ROGUE VALLEY MANOR FOUNDATION INC,197247
2018,930712867,201831219349301873,,197247
2018,931248795,201833189349311818,OREGON STATE UNIVERSITY BOOKSTORE INC,2688798
2018,931248795,201833189349311818,,2688798
2018,930621534,201843179349308414,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,10040766
2018,930621534,201843179349308414,,10040766
2018,930399051,201910709349300636,GIRL SCOUTS OF OREGON AND SW WASHINGTON INC,5570613
2018,930399051,201910709349300636,,5570613
2018,930569684,201901359349309825,WILLAMETTE FAMILY INC,11409864
2018,930569684,201901359349309825,,11409864
2018,931070304,201930429349300933,UMPQUA COMMUNITY HEALTH CENTER,11071789
2018,931070304,201930429349300933,,11071789
2018,930266190,201832819349300828,RIVER VIEW CEMETERY ASSOCIATION,1011275
2018,930266190,201832819349300828,,1011275
2018,930582004,201920469349301287,GARTEN SERVICES INC,9876701
2018,930582004,201920469349301287,,9876701
2018,930573822,201911339349307966,PLANNED PARENTHOOD OF SW OREGON,6041728
2018,930573822,201911339349307966,,6041728
2018,931186020,201802579349301525,BIRCH COMMUNITY SERVICES INC,528657
2018,931186020,201802579349301525,,528657
